smiles,scaffold,r1_fragment,r2_fragment,is_biased,id,mw,logp,hbd,hba,tpsa,rotatable_bonds,ring_count,aromatic_rings,heavy_atoms,num_heteroatoms,pass_lipinski,pass_veber,pass_complexity,pass_aggregation,pass_pains,passes_all,qed,sa_score,sa_inv,binding_proxy,logp_dev,tpsa_score,norm_qed,norm_sa,norm_binding,norm_logp,norm_tpsa,composite_score,robustness_bonus,final_score,rank
CCNC1=CC2CNCCNC=NN12,pyrazole,NCC,C1CNCCN1,True,SMOL-0187,195.27,-0.742399999999998,3,5,51.69,2,2,0,14,5,True,True,True,True,True,True,0.5429,3.97,0.6029,0.5088,3.2424,0.5,0.5429,0.6029,0.5088,0.8106,0.5,40.29,6.6,46.89,281
Nc1nc2c([nH]1)=C1C=CC1COCCNC=2,indole,C1COCCN1,N,True,SMOL-0341,218.25999999999996,-1.3135999999999992,3,4,75.96,0,3,1,16,5,True,True,True,True,True,True,0.505,4.34,0.5663,0.4725,3.8136,1.0,0.505,0.5663,0.4725,0.9534,1.0,43.59,3.3,46.89,282
NC(=O)c1nc2c([nH]1)C=CC=C1N=NNN=C12,benzimidazole,C(N)=O,c1nn[nH]n1,True,SMOL-0259,229.20300000000003,0.0938,3,6,120.88000000000001,1,3,1,17,8,True,True,True,True,True,True,0.6323,4.01,0.5988,0.4763,2.4062,0.5,0.6323,0.5988,0.4763,0.6016,0.5,43.56,3.3,46.86,283
CCn1nccc1NC(C)=O,pyrazole,NC(=O)C,CC,True,SMOL-0122,153.18499999999997,0.8613999999999999,1,3,46.92,2,1,1,11,4,True,True,True,True,True,True,0.6846,2.69,0.7309,0.17,1.6386,0.5,0.6846,0.7309,0.17,0.4097,0.5,40.24,6.6,46.84,284
NC(=O)c1cc2c([nH]1)=C1C=CC1COCCNC=2,indole,C1COCCN1,C(N)=O,True,SMOL-0152,245.28199999999998,-1.1918999999999988,3,3,80.14,1,3,1,18,5,True,True,True,True,True,True,0.5817,4.3,0.57,0.3862,3.6919,1.0,0.5817,0.57,0.3862,0.923,1.0,43.3,3.3,46.6,285
CCNc1cccc(-c2ccccc2C)n1,other,NCC,C,False,SMOL-0368,212.296,3.4888200000000014,1,2,24.92,3,2,2,16,2,True,True,True,True,True,True,0.842,3.0,0.7,0.2462,0.9888,0.0,0.842,0.7,0.2462,0.2472,0.0,39.97,6.6,46.57,286
Oc1cccc2[nH]c(F)nc12,benzimidazole,F,O,True,SMOL-0274,152.128,1.4075999999999997,2,2,48.91,0,2,2,11,4,True,True,True,True,True,True,0.5991,3.19,0.6809,0.22,1.0924,0.5,0.5991,0.6809,0.22,0.2731,0.5,39.97,6.6,46.57,287
NC(=O)c1ncc2cn[nH]nnc3c(c2n1)C=C3,phenylpyridine,C(N)=O,c1nn[nH]n1,True,SMOL-0115,241.214,-0.1500000000000003,2,6,123.33,1,3,2,18,8,True,True,True,True,True,True,0.6102,3.93,0.6067,0.39,2.65,0.5,0.6102,0.6067,0.39,0.6625,0.5,39.96,6.6,46.56,288
Nc1ccnc(-c2ccccc2C(F)(F)F)c1,phenylpyridine,C(F)(F)F,N,False,SMOL-0443,238.21199999999996,3.3496000000000015,1,2,38.91,1,2,2,17,5,True,True,True,True,True,True,0.8269,3.0,0.7,0.2462,0.8496,0.0,0.8269,0.7,0.2462,0.2124,0.0,39.94,6.6,46.54,289
COc1cccc2nc(CC(C)C)[nH]c12,indole,OC,CC(C)C,False,SMOL-0444,204.273,2.7700000000000005,1,2,37.91,3,2,2,15,3,True,True,True,True,True,True,0.8344,3.0,0.7,0.19,0.27,0.0,0.8344,0.7,0.19,0.0675,0.0,39.88,6.6,46.48,290
CNC(=O)c1cc2c3cc1C(C=CN=3)COCCNN=2,other,C1COCCN1,C(=O)NC,True,SMOL-0342,272.30799999999994,-0.5688999999999989,2,5,75.08,1,3,1,20,6,True,True,True,True,True,True,0.7188,9.1,0.09,0.4163,3.0689,1.0,0.7188,0.09,0.4163,0.7672,1.0,39.59,6.7,46.29,291
CC(=O)NC1=c2[nH]c3nc2ccccccc3C=C1,indole,NC(=O)C,c1ccccc1,True,SMOL-0127,251.28900000000004,1.6772999999999996,2,2,57.78,1,3,2,19,4,True,True,True,True,True,True,0.8098,7.1,0.29,0.27,0.8227,0.5,0.8098,0.29,0.27,0.2057,0.5,39.59,6.7,46.29,292
CC(C)c1ccccc1-c1cc(N)ccn1,phenylpyridine,C(C)C,N,True,SMOL-0175,212.29599999999996,3.454200000000001,1,2,38.91,2,2,2,16,2,True,True,True,True,True,True,0.8276,3.0,0.7,0.2462,0.9542,0.0,0.8276,0.7,0.2462,0.2386,0.0,39.69,6.6,46.29,293
CNC(=O)c1c[nH]nc1C(N)=O,pyrazole,C(=O)NC,C(N)=O,True,SMOL-0130,168.15599999999998,-1.1317999999999995,3,3,100.87,2,1,1,12,6,True,True,True,True,True,True,0.5203,3.1,0.69,0.23,3.6318,1.0,0.5203,0.69,0.23,0.9079,1.0,39.63,6.6,46.23,294
CCNc1nc2c([nH]1)=C1C=CC1CCC=2,indole,C1CC1,NCC,False,SMOL-0389,201.273,0.7525000000000001,2,2,40.71,2,3,1,15,3,True,True,True,True,True,True,0.7411,4.3,0.57,0.3262,1.7475,0.5,0.7411,0.57,0.3262,0.4369,0.5,42.85,3.3,46.15,295
NC(=O)N1N=CNCCOCC2C=C21,pyrazole,C1COCCN1,C(N)=O,True,SMOL-0273,196.20999999999998,-0.5561,2,4,79.95,0,2,0,14,6,True,True,True,True,True,True,0.5449,4.19,0.5814,0.3362,3.0561,1.0,0.5449,0.5814,0.3362,0.764,1.0,42.7,3.3,46.0,296
CCNc1cc2c3cc1C(C=CN=2)COCCNN=3,other,NCC,C1COCCN1,True,SMOL-0108,258.32499999999993,0.5032999999999992,2,5,58.010000000000005,2,4,1,19,5,True,True,True,True,True,True,0.8121,9.6,0.04,0.5225,1.9967,0.5,0.8121,0.04,0.5225,0.4992,0.5,39.29,6.7,45.99,297
NS(=O)(=O)C1=NNNCCNCC2C=C12,pyrazole,C1CNCCN1,S(=O)(=O)N,False,SMOL-0474,231.28099999999998,-2.1579999999999977,4,6,108.61000000000001,0,2,0,15,8,True,True,True,True,True,True,0.3797,4.5,0.55,0.6812,4.658,1.0,0.3797,0.55,0.6812,1.0,1.0,45.93,0.0,45.93,298
COc1ccccc1-c1cccc(C(F)(F)F)n1,other,C(F)(F)F,OC,False,SMOL-0458,253.22299999999996,3.7760000000000016,0,2,22.12,2,2,2,18,5,True,True,True,True,True,True,0.8122,3.0,0.7,0.16,1.276,0.0,0.8122,0.7,0.16,0.319,0.0,35.91,10.0,45.91,299
CCc1ccnc(-c2ccccc2N)c1,phenylpyridine,N,CC,True,SMOL-0287,198.269,2.8932,1,2,38.91,2,2,2,15,2,True,True,True,True,True,True,0.7534,3.0,0.7,0.2462,0.3932,0.0,0.7534,0.7,0.2462,0.0983,0.0,39.24,6.6,45.84,300
C1=CC2CNCCNC3COCCNC=c4cnc3nc4=C12,phenylpyridine,C1COCCN1,C1CNCCN1,True,SMOL-0035,299.37800000000004,-1.5949999999999966,3,6,71.1,0,5,1,22,6,True,True,True,True,True,True,0.5363,10.0,0.0,0.6887,4.095,1.0,0.5363,0.0,0.6887,1.0,1.0,39.07,6.7,45.77,301
CNC(=O)C1=c2[nH]c3cc2ccccccc3C=C1,indole,C(=O)NC,c1ccccc1,False,SMOL-0430,250.30100000000002,1.9346999999999996,2,1,44.89,1,3,2,19,3,True,True,True,True,True,True,0.7978,7.1,0.29,0.24,0.5653,0.5,0.7978,0.29,0.24,0.1413,0.5,39.03,6.7,45.73,302
CC(=O)NC1=c2nc3ncc2=CNCCOCC3C=C1,phenylpyridine,C1COCCN1,NC(=O)C,True,SMOL-0083,272.308,-1.2678999999999987,2,5,76.14,1,3,1,20,6,True,True,True,True,True,True,0.6667,7.9,0.21,0.4163,3.7679,1.0,0.6667,0.21,0.4163,0.942,1.0,38.93,6.7,45.63,303
CCNc1cc2c([nH]1)=C1C=CC1CNCCNC=2,indole,C1CNCCN1,NCC,True,SMOL-0141,244.34199999999998,-0.2859999999999991,4,3,51.88,2,3,1,18,4,True,True,True,True,True,True,0.5784,4.3,0.57,0.5287,2.786,0.5,0.5784,0.57,0.5287,0.6965,0.5,42.26,3.3,45.56,304
CCNc1c(F)[nH]c2ccccc12,indole,F,NCC,True,SMOL-0155,178.21,2.7388000000000003,2,1,27.82,2,2,2,13,3,True,True,True,True,True,True,0.7266,3.0,0.7,0.2462,0.2388,0.0,0.7266,0.7,0.2462,0.0597,0.0,38.96,6.6,45.56,305
C1=NN2C3=CC3COCCNC2CNCCN1,pyrazole,C1COCCN1,C1CNCCN1,True,SMOL-0006,237.307,-1.1158999999999981,3,6,60.92,0,3,0,17,6,True,True,True,True,True,True,0.4983,5.26,0.4741,0.5887,3.6159,1.0,0.4983,0.4741,0.5887,0.904,1.0,45.56,0.0,45.56,306
CCNc1[nH]c2ccccc2c1F,indole,NCC,F,False,SMOL-0481,178.20999999999995,2.7388000000000003,2,1,27.82,2,2,2,13,3,True,True,True,True,True,True,0.7266,3.0,0.7,0.2462,0.2388,0.0,0.7266,0.7,0.2462,0.0597,0.0,38.96,6.6,45.56,307
Nc1ncc2c(n1)=C1C=CC1CNCCNC=2,phenylpyridine,N,C1CNCCN1,False,SMOL-0378,229.287,-1.6736999999999977,3,5,75.86,0,3,1,17,5,True,True,True,True,True,True,0.4956,4.3,0.57,0.5587,4.1737,1.0,0.4956,0.57,0.5587,1.0,1.0,45.55,0.0,45.55,308
O=C(O)c1c2[nH]c3c1ccccccc2C=CC=3,indole,c1ccccc1,C(=O)O,True,SMOL-0103,237.25800000000004,2.516700000000001,2,1,53.089999999999996,1,3,2,18,3,True,True,True,True,True,True,0.8003,7.1,0.29,0.2963,0.0167,0.5,0.8003,0.29,0.2963,0.0042,0.5,42.15,3.3,45.45,309
Nc1ccccc1-c1cc(F)ccn1,phenylpyridine,N,F,True,SMOL-0331,188.20499999999998,2.4699,1,2,38.91,1,2,2,14,3,True,True,True,True,True,True,0.698,3.0,0.7,0.2462,0.0301,0.0,0.698,0.7,0.2462,0.0075,0.0,38.76,6.6,45.36,310
COc1cccc(-c2ccccc2OC)n1,other,OC,OC,False,SMOL-0399,215.25199999999998,2.7658000000000005,0,3,31.35,3,2,2,16,3,True,True,True,True,True,True,0.7885,3.0,0.7,0.19,0.2658,0.0,0.7885,0.7,0.19,0.0665,0.0,38.75,6.6,45.35,311
CCNc1[nH]c2ccccc2c1CC,indole,NCC,CC,True,SMOL-0170,188.27399999999994,3.1621000000000015,2,1,27.82,3,2,2,14,2,True,True,True,True,True,True,0.7604,3.0,0.7,0.2462,0.6621,0.0,0.7604,0.7,0.2462,0.1655,0.0,38.74,6.6,45.34,312
COc1cccc2cnc(CC(C)C)nc12,phenylpyridine,CC(C)C,OC,True,SMOL-0276,216.28399999999996,2.836900000000001,0,3,35.010000000000005,3,2,2,16,3,True,True,True,True,True,True,0.7909,3.0,0.7,0.19,0.3369,0.0,0.7909,0.7,0.19,0.0842,0.0,38.63,6.6,45.23,313
CC(=O)NC1=c2nc3ncc2=CNCCNCC3C=C1,phenylpyridine,C1CNCCN1,NC(=O)C,True,SMOL-0285,271.324,-1.6948999999999976,3,5,78.94,1,3,1,20,6,True,True,True,True,True,True,0.5676,7.9,0.21,0.5025,4.1949,1.0,0.5676,0.21,0.5025,1.0,1.0,38.47,6.7,45.17,314
CC(C)c1nc2c([nH]1)=CC=CC1CNCCNC=21,benzimidazole,C(C)C,C1CNCCN1,True,SMOL-0235,244.34199999999998,-0.1993999999999984,3,3,52.74,1,3,1,18,4,True,True,True,True,True,True,0.6412,4.3,0.57,0.4425,2.6994,0.5,0.6412,0.57,0.4425,0.6748,0.5,41.46,3.3,44.76,315
CNC(=O)C1=c2nc3ncc2=CNCCNCC3C=C1,phenylpyridine,C1CNCCN1,C(=O)NC,True,SMOL-0343,271.324,-2.042499999999997,3,5,78.94,1,3,1,20,6,True,True,True,True,True,True,0.5483,7.9,0.21,0.5025,4.5425,1.0,0.5483,0.21,0.5025,1.0,1.0,37.98,6.7,44.68,316
CNC(=O)c1c2[nH]c3c1=CNCCOCC2C=CC=3,indole,C1COCCN1,C(=O)NC,False,SMOL-0380,259.30899999999997,-0.8339999999999992,3,3,66.15,1,3,1,19,5,True,True,True,True,True,True,0.6163,7.9,0.21,0.3862,3.334,1.0,0.6163,0.21,0.3862,0.8335,1.0,37.86,6.7,44.56,317
CCNc1c(C(C)C)[nH]c2ccccc12,indole,C(C)C,NCC,False,SMOL-0482,202.301,3.7231000000000023,2,1,27.82,3,2,2,15,2,True,True,True,True,True,True,0.7796,3.0,0.7,0.2462,1.2231,0.0,0.7796,0.7,0.2462,0.3058,0.0,37.82,6.6,44.42,318
COc1ncc2cccc(C(C)C)c2n1,phenylpyridine,OC,C(C)C,True,SMOL-0204,202.25699999999998,2.761800000000001,0,3,35.010000000000005,2,2,2,15,3,True,True,True,True,True,True,0.7507,3.0,0.7,0.19,0.2618,0.0,0.7507,0.7,0.19,0.0655,0.0,37.81,6.6,44.41,319
OC1=CC2COCCNNN=C12,pyrazole,O,C1COCCN1,True,SMOL-0230,169.18400000000003,-0.46149999999999997,3,5,65.88,0,2,0,12,5,True,True,True,True,True,True,0.4588,4.15,0.585,0.4525,2.9615,1.0,0.4588,0.585,0.4525,0.7404,1.0,44.34,0.0,44.34,320
Nc1cc2c([nH]1)=C1C=CC1CNCCNC=2,indole,C1CNCCN1,N,True,SMOL-0249,216.28799999999998,-1.1355999999999986,4,3,65.87,0,3,1,16,4,True,True,True,True,True,True,0.4433,4.3,0.57,0.5287,3.6356,1.0,0.4433,0.57,0.5287,0.9089,1.0,44.26,0.0,44.26,321
Oc1ccnc(-c2ccccc2Cl)c1,phenylpyridine,Cl,O,True,SMOL-0107,205.644,3.1076000000000006,1,2,33.120000000000005,1,2,2,14,3,True,True,True,True,True,True,0.7762,3.0,0.7,0.19,0.6076,0.0,0.7762,0.7,0.19,0.1519,0.0,37.59,6.6,44.19,322
CCNc1ccnn1C(F)(F)F,pyrazole,NCC,C(F)(F)F,False,SMOL-0412,179.14499999999995,1.7912,1,3,29.85,2,1,1,12,6,True,True,True,True,True,True,0.7496,3.1,0.69,0.2263,0.7088,0.0,0.7496,0.69,0.2263,0.1772,0.0,37.55,6.6,44.15,323
O=C(O)c1c2[nH]c3c1=CNCCOCC2C=CC=3,indole,C1COCCN1,C(=O)O,True,SMOL-0321,246.26599999999996,-0.49539999999999984,3,3,74.35,1,3,1,18,5,True,True,True,True,True,True,0.6246,7.9,0.21,0.4425,2.9954,1.0,0.6246,0.21,0.4425,0.7489,1.0,40.6,3.3,43.9,324
COc1nc2cccc(Cl)c2[nH]1,indole,Cl,OC,False,SMOL-0434,182.60999999999999,2.2249,1,2,37.91,1,2,2,12,4,True,True,True,True,True,True,0.7346,3.1,0.69,0.19,0.2751,0.0,0.7346,0.69,0.19,0.0688,0.0,37.18,6.6,43.78,325
CC(=O)NC1=c2[nH]c3cc2=CNCCNCC3C=C1,indole,NC(=O)C,C1CNCCN1,True,SMOL-0311,258.325,-1.1567999999999983,4,3,68.95,1,3,1,19,5,True,True,True,True,True,True,0.5137,7.9,0.21,0.4725,3.6568,1.0,0.5137,0.21,0.4725,0.9142,1.0,37.08,6.7,43.78,326
CNC(=O)N1N=CNCCNCC2C=C21,pyrazole,C1CNCCN1,C(=O)NC,False,SMOL-0447,209.253,-0.7223999999999995,3,4,68.76,0,2,0,15,6,True,True,True,True,True,True,0.4928,4.1,0.59,0.4225,3.2224,1.0,0.4928,0.59,0.4225,0.8056,1.0,43.74,0.0,43.74,327
CNC(=O)n1nccc1OC,pyrazole,OC,C(=O)NC,True,SMOL-0090,155.15699999999998,0.07919999999999972,1,4,56.150000000000006,1,1,1,11,5,True,True,True,True,True,True,0.6244,2.96,0.7036,0.2,2.4208,0.5,0.6244,0.7036,0.2,0.6052,0.5,37.13,6.6,43.73,328
CC(=O)NC1=c2[nH]c3cc2cn[nH]nnc3C=C1,indole,NC(=O)C,c1nn[nH]n1,True,SMOL-0033,242.24200000000002,-0.2046000000000005,3,4,99.35,1,3,2,18,7,True,True,True,True,True,True,0.6442,7.37,0.2633,0.36,2.7046,1.0,0.6442,0.2633,0.36,0.6762,1.0,40.41,3.3,43.71,329
CCc1cccc2cnc(OC)nc12,phenylpyridine,OC,CC,True,SMOL-0229,188.22999999999996,2.2008,0,3,35.010000000000005,2,2,2,14,3,True,True,True,True,True,True,0.7243,3.0,0.7,0.19,0.2992,0.0,0.7243,0.7,0.19,0.0748,0.0,37.06,6.6,43.66,330
CC(=O)NC1=C2C=CC=CC=CC=C(C=C1)c1ccnc2c1,phenylpyridine,NC(=O)C,c1ccccc1,True,SMOL-0298,288.35,3.5642000000000023,1,2,41.99,1,3,1,22,3,True,True,True,True,True,True,0.8581,8.3,0.17,0.24,1.0642,0.5,0.8581,0.17,0.24,0.2661,0.5,36.89,6.7,43.59,331
CC(C)Cc1cc2cccc(O)c2[nH]1,indole,O,CC(C)C,True,SMOL-0066,189.25799999999998,3.0720000000000014,2,1,36.019999999999996,2,2,2,14,2,True,True,True,True,True,True,0.7479,3.0,0.7,0.19,0.572,0.0,0.7479,0.7,0.19,0.143,0.0,36.97,6.6,43.57,332
CC(=O)NC1=CC2CCNN=C12,pyrazole,NC(=O)C,C1CC1,True,SMOL-0224,165.196,-0.014500000000000124,2,3,53.49,1,2,0,12,4,True,True,True,True,True,True,0.5737,3.9,0.61,0.3063,2.5145,0.5,0.5737,0.61,0.3063,0.6286,0.5,36.94,6.6,43.54,333
Nc1c2[nH]c3c1cn[nH]nnc2C=CC=3,indole,c1nn[nH]n1,N,True,SMOL-0248,200.205,-0.08620000000000022,3,4,96.27000000000001,0,3,2,15,6,True,True,True,True,True,True,0.5535,7.4,0.26,0.4163,2.5862,1.0,0.5535,0.26,0.4163,0.6466,1.0,40.06,3.3,43.36,334
CC(=O)NC1=c2nc3[nH]c2=CC=CC3COCCN1,benzimidazole,C1COCCN1,NC(=O)C,True,SMOL-0137,260.29699999999997,-1.3347999999999987,3,4,79.04,1,3,1,19,6,True,True,True,True,True,True,0.5841,7.95,0.2053,0.4163,3.8348,1.0,0.5841,0.2053,0.4163,0.9587,1.0,36.61,6.7,43.31,335
CC(=O)Nc1cc2c([nH]1)=C1C=CC1CCC=2,indole,C1CC1,NC(=O)C,False,SMOL-0485,214.26799999999997,0.8841,2,1,44.89,1,3,1,16,3,True,True,True,True,True,True,0.716,4.3,0.57,0.24,1.6159,0.5,0.716,0.57,0.24,0.404,0.5,39.96,3.3,43.26,336
CC(C)Cc1n[nH]cc1C(F)(F)F,pyrazole,C(F)(F)F,CC(C)C,False,SMOL-0403,192.18399999999997,2.6270000000000007,1,1,28.68,2,1,1,13,5,True,True,True,True,True,True,0.7661,2.75,0.7246,0.11,0.127,0.0,0.7661,0.7246,0.11,0.0318,0.0,36.63,6.6,43.23,337
C1=CC=C2C=CC2=c2[nH]c3nc2=CNCCOCC3C=C1,indole,c1ccccc1,C1COCCN1,True,SMOL-0027,279.34299999999996,0.6239999999999999,2,3,49.94,0,4,1,21,4,True,True,True,True,True,True,0.732,8.4,0.16,0.4062,1.876,0.5,0.732,0.16,0.4062,0.469,0.5,36.5,6.7,43.2,338
C1=CC=C2NCCOCC3C=CC=c4[nH]c3nc4=C2C=C1,benzimidazole,C1COCCN1,c1ccccc1,True,SMOL-0025,279.343,0.6239999999999997,2,3,49.94,0,4,1,21,4,True,True,True,True,True,True,0.732,8.4,0.16,0.4062,1.876,0.5,0.732,0.16,0.4062,0.469,0.5,36.5,6.7,43.2,339
COc1ncc2c(n1)=C1C=CC1CNCCNC=2,phenylpyridine,OC,C1CNCCN1,True,SMOL-0223,244.298,-1.2472999999999976,2,5,59.07000000000001,1,3,1,18,5,True,True,True,True,True,True,0.6465,4.3,0.57,0.4725,3.7473,0.5,0.6465,0.57,0.4725,0.9368,0.5,39.87,3.3,43.17,340
NC1=CC2COCCNC=NN12,pyrazole,N,C1COCCN1,True,SMOL-0003,168.20000000000005,-0.9661999999999995,2,5,62.88,0,2,0,12,5,True,True,True,True,True,True,0.4885,4.15,0.585,0.4225,3.4662,1.0,0.4885,0.585,0.4225,0.8665,1.0,42.92,0.0,42.92,341
CCNC1=c2nc3[nH]c2=CC=CC3CNCCN1,benzimidazole,C1CNCCN1,NCC,True,SMOL-0146,245.33,-1.2883999999999975,4,4,64.77,2,3,1,18,5,True,True,True,True,True,True,0.5235,7.9,0.21,0.5587,3.7884,1.0,0.5235,0.21,0.5587,0.9471,1.0,39.58,3.3,42.88,342
CCc1nc2cccc(C(C)C)c2[nH]1,indole,C(C)C,CC,False,SMOL-0470,188.27399999999997,3.2487000000000013,1,1,28.68,2,2,2,14,2,True,True,True,True,True,True,0.7696,3.0,0.7,0.16,0.7487,0.0,0.7696,0.7,0.16,0.1872,0.0,36.17,6.6,42.77,343
C1=CC2CNCCNC3CNCCNC=c4cnc3nc4=C12,phenylpyridine,C1CNCCN1,C1CNCCN1,True,SMOL-0210,298.39400000000006,-2.021999999999996,4,6,73.9,0,5,1,22,6,True,True,True,True,True,True,0.4431,10.0,0.0,0.775,4.522,1.0,0.4431,0.0,0.775,1.0,1.0,39.33,3.4,42.73,344
CCc1ccccc1-c1cccc(C(F)(F)F)n1,other,C(F)(F)F,CC,False,SMOL-0445,251.25099999999995,4.329800000000002,0,1,12.89,2,2,2,18,4,True,True,True,True,True,True,0.7737,3.0,0.7,0.13,1.8298,0.0,0.7737,0.7,0.13,0.4575,0.0,32.67,10.0,42.67,345
CCc1ccccc1-c1cc(C(F)(F)F)ccn1,phenylpyridine,CC,C(F)(F)F,False,SMOL-0391,251.25099999999995,4.329800000000002,0,1,12.89,2,2,2,18,4,True,True,True,True,True,True,0.7737,3.0,0.7,0.13,1.8298,0.0,0.7737,0.7,0.13,0.4575,0.0,32.67,10.0,42.67,346
